"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"2563";109900;2009;"FORD";"FIESTA";108000;NA;233
"2564";155900;2012;"FORD";"RANGER";170000;NA;233
"2565";155900;2012;"FORD";"RANGER";170000;NA;233
"2566";249995;2014;"Featured";"Listing";42000;2;234
"2567";59900;2004;"FORD";"FOCUS";205793;NA;234
"2568";87800;2011;"FORD";"FIGO";108000;1,4;234
"2569";239900;2011;"FORD";"FOCUS";69729;2,5;234
"2570";139995;2009;"FORD";"FOCUS";134619;1,8;234
"2571";159990;1981;"FORD";"ESCORT";1;2;234
"2572";179950;2010;"FORD";"RANGER";NA;3;234
"2573";393995;2014;"FORD";"RANGER";17900;2,2;234
"2574";249900;2011;"FORD";"RANGER";91000;3;234
"2575";29500;1998;"FORD";"FALCON";NA;4;234
"2576";1e+05;2008;"FORD";"RANGER";65000;2,5;234
"2577";249995;2014;"Featured";"Listing";42000;2;235
"2578";139950;2011;"FORD";"FOCUS";138309;1,6;235
"2579";225900;2009;"FORD";"RANGER";120000;NA;235
"2580";58000;2007;"FORD";"BANTAM";265000;1,6;235
"2581";129950;2014;"FORD";"FIGO";12214;1,4;235
"2582";299995;2015;"FORD";"RANGER";8000;2,2;235
"2583";314995;2015;"FORD";"KUGA";5000;1,6;235
"2584";279995;2015;"FORD";"TOURNEO";5000;1;235
"2585";384995;2015;"FORD";"TRANSIT";25000;2,2;235
"2586";159994;2014;"FORD";"FIESTA";25000;NA;235
"2587";109994;2014;"FORD";"IKON";29000;NA;235
"2588";249995;2014;"Featured";"Listing";42000;2;236
"2589";359950;2015;"FORD";"TOURNEO";10206;NA;236
"2590";299990;2014;"FORD";"TRANSIT";7000;2,2;236
"2591";299995;2014;"FORD";"EVEREST";45000;NA;236
"2592";89900;2011;"FORD";"FIGO";84000;1,4;236
"2593";169995;2013;"FORD";"FIESTA";39841;1,6;236
"2594";214900;2015;"FORD";"ECOSPORT";9200;1,5;236
"2595";64000;2006;"FORD";"FIESTA";NA;1,4;236
"2596";89900;2009;"FORD";"BANTAM";120000;1,6;236
"2597";79995;2010;"FORD";"BANTAM";NA;1,3;236
"2598";104900;2013;"FORD";"FIGO";50115;1,4;236
"2599";249995;2014;"Featured";"Listing";42000;2;237
"2600";299990;2013;"FORD";"FOCUS";49000;2,5;237
"2601";99990;2010;"FORD";"IKON";107000;1,6;237
"2602";145995;2014;"FORD";"FIESTA";29500;1,4;237
"2603";104850;2011;"FORD";"RANGER";161000;2,2;237
"2604";84850;2010;"FORD";"IKON";193000;1,6;237
"2605";94850;2012;"FORD";"FIGO";89000;1,4;237
"2606";104850;2009;"FORD";"FOCUS";191000;1,8;237
"2607";99850;2008;"FORD";"RANGER";205000;2,5;237
"2608";269000;2013;"FORD";"KUGA";30000;2,5;237
"2609";139950;2006;"FORD";"RANGER";136982;4;237
"2610";249995;2014;"Featured";"Listing";42000;2;238
"2611";209900;2011;"FORD";"RANGER";68000;NA;238
"2612";159990;2012;"FORD";"FOCUS";112000;1,6;238
"2613";119900;2014;"FORD";"FIGO";3000;NA;238
"2614";134990;2011;"FORD";"FIESTA";76200;1,6;238
"2615";319900;2012;"FORD";"RANGER";26000;3,2;238
"2616";149800;2012;"FORD";"RANGER";184372;2,5;238
"2617";109950;2011;"FORD";"IKON";79837;NA;238
"2618";364900;2014;"FORD";"RANGER";20783;3,2;238
"2619";334995;2012;"FORD";"RANGER";83000;NA;238
"2620";259950;2012;"FORD";"RANGER";81194;3,2;238
"2621";249995;2014;"Featured";"Listing";42000;2;239
"2622";172900;2015;"FORD";"FIESTA";8000;1,4;239
"2623";149950;2015;"FORD";"FIGO";5088;NA;239
"2624";104950;2012;"FORD";"FIGO";33000;1,4;239
"2625";299000;2013;"FORD";"FOCUS";18000;2,5;239
"2626";399995;2014;"FORD";"RANGER";15000;3,2;239
"2627";269900;2012;"FORD";"RANGER";68483;NA;239
"2628";469950;2014;"FORD";"RANGER";15000;3,2;239
"2629";209900;2013;"FORD";"RANGER";62000;2,2;239
"2630";119995;2014;"FORD";"FIGO";26961;1,4;239
"2631";299900;2014;"FORD";"FOCUS";21000;2;239
"2632";249995;2014;"Featured";"Listing";42000;2;240
"2633";149900;2009;"FORD";"FOCUS";65000;2;240
"2634";59900;2006;"FORD";"FIESTA";140000;1,4;240
"2635";99900;2011;"FORD";"FIGO";55000;1,4;240
"2636";99900;2012;"FORD";"FIESTA";102940;NA;240
"2637";125000;2011;"FORD";"FIESTA";98496;NA;240
"2638";279900;2013;"FORD";"KUGA";19000;1,6;240
"2639";114900;2011;"FORD";"RANGER";143200;NA;240
"2640";79900;2006;"FORD";"FIESTA";153000;1,4;240
"2641";319900;2014;"FORD";"FOCUS";9000;2;240
"2642";199900;2014;"FORD";"FOCUS";20000;1,6;240
"2643";249995;2014;"Featured";"Listing";42000;2;241
"2644";209900;2014;"FORD";"FOCUS";20000;1,6;241
"2645";349900;2015;"FORD";"KUGA";10000;1,5;241
"2646";339900;2014;"FORD";"KUGA";10000;1,6;241
"2647";339900;2014;"FORD";"KUGA";28435;1,6;241
"2648";262650;2015;"FORD";"ECOSPORT";8000;NA;241
"2649";375480;2015;"FORD";"TOURNEO";12000;NA;241
"2650";439900;2015;"FORD";"KUGA";16000;2;241
"2651";329900;2014;"FORD";"RANGER";11200;3,2;241
"2652";234999;2011;"FORD";"RANGER";119000;3;241
"2653";180000;2011;"FORD";"RANGER";149281;3;241
"2654";249995;2014;"Featured";"Listing";42000;2;242
"2655";152900;2011;"FORD";"RANGER";NA;2,5;242
"2656";259000;2012;"FORD";"RANGER";102000;3,2;242
"2657";294900;2015;"FORD";"RANGER";105;2,2;242
"2658";439900;2014;"FORD";"KUGA";10000;2;242
"2659";319950;2015;"FORD";"RANGER";200;2,2;242
"2660";439900;2014;"FORD";"KUGA";16000;2;242
"2661";79999;2010;"FORD";"FIGO";84000;1,4;242
"2662";119900;2014;"FORD";"FIGO";1500;1,4;242
