"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"256";429900;2015;"VOLVO";"S60";4000;NA;24
"257";519900;2015;"VOLVO";"S60";4000;NA;24
"258";325900;2015;"VOLVO";"S60";5400;NA;24
"259";359900;2015;"VOLVO";"V40";2800;NA;24
"260";385900;2015;"VOLVO";"S60";14400;NA;24
"261";295900;2015;"VOLVO";"S60";17600;NA;24
"262";335900;2015;"VOLVO";"S60";5400;NA;24
"263";355900;2015;"VOLVO";"V40";6500;NA;24
"264";379900;2015;"VOLVO";"S60";5500;NA;24
"265";179900;2011;"VOLVO";"V60";98000;NA;24
"266";376900;2015;"VOLVO";"S60";1000;NA;25
"267";149950;2007;"VOLVO";"XC90";181000;4,4;25
"268";309900;2015;"VOLVO";"V40";12000;NA;25
"269";99995;2006;"VOLVO";"V50";156000;2,4;25
"270";159900;2009;"VOLVO";"S80";134300;NA;25
"271";139999;2006;"VOLVO";"XC90";194000;2,5;25
"272";435900;2015;"VOLVO";"S60";8600;NA;25
"273";89950;2008;"VOLVO";"S40";133000;2;25
"274";134900;2011;"VOLVO";"C30";80000;1,6;25
"275";279950;2014;"VOLVO";"V40";11036;NA;25
"276";59900;2006;"VOLVO";"S60";250435;2,5;25
"277";376900;2015;"VOLVO";"S60";1000;NA;26
"278";59900;2006;"VOLVO";"S60";250435;2,5;26
"279";67000;2004;"VOLVO";"S40";114887;NA;26
"280";109900;2006;"VOLVO";"XC90";140000;2,5;26
"281";74900;2006;"VOLVO";"V50";177667;2,5;26
"282";309900;2015;"VOLVO";"V40";13000;NA;26
"283";423050;2015;"VOLVO";"V40";1900;NA;26
"284";189900;2011;"VOLVO";"XC60";120000;NA;26
"285";329900;2014;"VOLVO";"V60";13500;NA;26
"286";209900;2012;"VOLVO";"V60";71728;NA;26
"287";339750;2014;"VOLVO";"V40";9308;NA;26
"288";376900;2015;"VOLVO";"S60";1000;NA;27
"289";499900;2015;"VOLVO";"S60";2500;2;27
"290";599900;2015;"VOLVO";"XC60";4500;2,4;27
"291";349950;2015;"VOLVO";"V40";NA;1,6;27
"292";314950;2015;"VOLVO";"V40";NA;1,6;27
"293";349950;2015;"VOLVO";"V40";NA;1,6;27
"294";349950;2015;"VOLVO";"V40";NA;1,6;27
"295";349950;2015;"VOLVO";"V40";NA;1,6;27
"296";316950;2015;"VOLVO";"V40";NA;1,6;27
"297";319950;2015;"VOLVO";"V40";NA;1,6;27
"298";399950;2015;"VOLVO";"V40";NA;2;27
"299";376900;2015;"VOLVO";"S60";1000;NA;28
"300";124900;2005;"VOLVO";"XC90";162000;2,5;28
"301";99900;2009;"VOLVO";"S40";137000;2;28
"302";309750;2013;"VOLVO";"V40";60402;NA;28
"303";379750;2015;"VOLVO";"S60";17618;NA;28
"304";199900;2012;"VOLVO";"C30";42925;NA;28
"305";339900;2014;"VOLVO";"S60";8499;NA;28
"306";439900;2015;"VOLVO";"S60";18000;NA;28
"307";379900;2015;"VOLVO";"V40";15000;2;28
"308";129900;2011;"VOLVO";"C30";116000;2;28
"309";49950;2003;"VOLVO";"S60";202000;2;28
"310";376900;2015;"VOLVO";"S60";1000;NA;29
"311";69890;2005;"VOLVO";"S40";152000;2,4;29
"312";389950;2015;"VOLVO";"V40";2298;NA;29
"313";559950;2015;"VOLVO";"XC60";10000;2;29
"314";164995;2011;"VOLVO";"C30";58000;1,6;29
"315";289900;2011;"VOLVO";"XC60";73000;NA;29
"316";74995;2006;"VOLVO";"S60";147000;2;29
"317";349900;2014;"VOLVO";"V40";14600;NA;29
"318";399900;2015;"VOLVO";"V40";1100;NA;29
"319";429900;2015;"VOLVO";"V40";1050;NA;29
"320";339900;2014;"VOLVO";"V40";10000;NA;29
"321";376900;2015;"VOLVO";"S60";1000;NA;30
"322";328900;2015;"VOLVO";"S60";1030;NA;30
"323";299995;2014;"VOLVO";"V40";18895;NA;30
"324";NA;2014;"VOLVO";"V40";18895;NA;30
"325";129990;2011;"VOLVO";"S40";90000;2;30
"326";119900;2010;"VOLVO";"S40";99000;2;30
"327";199950;2011;"VOLVO";"S60";91000;NA;30
"328";129000;2010;"VOLVO";"S40";131152;2;30
"329";349900;2015;"VOLVO";"V40";2000;1,6;30
"330";259000;2009;"VOLVO";"XC60";109100;2,4;30
"331";179950;2013;"VOLVO";"C30";52480;NA;30
"332";179950;2012;"VOLVO";"S60";82000;NA;30
"333";376900;2015;"VOLVO";"S60";1000;NA;31
"334";179950;2010;"VOLVO";"S60";105600;NA;31
"335";104995;2008;"VOLVO";"S40";137000;2,4;31
"336";449900;2014;"VOLVO";"V60";10000;2;31
"337";169950;2011;"VOLVO";"C30";66000;1,6;31
"338";189900;2011;"VOLVO";"S60";86000;2;31
"339";109950;2009;"VOLVO";"C30";103000;1,6;31
"340";239500;2012;"VOLVO";"S60";32000;2,4;31
"341";189000;2012;"VOLVO";"C30";66900;1,6;31
"342";379000;2015;"VOLVO";"V60";12232;2;31
"343";219990;2009;"VOLVO";"XC60";113000;2,4;31
"344";376900;2015;"VOLVO";"S60";1000;NA;32
"345";89900;2009;"VOLVO";"S80";162000;NA;32
"346";459900;2015;"VOLVO";"S60";6000;NA;32
"347";179900;2009;"VOLVO";"XC60";133000;NA;32
"348";89950;2007;"VOLVO";"S40";164000;2,4;32
"349";114950;2005;"VOLVO";"XC90";189000;2,4;32
"350";99890;2007;"VOLVO";"S80";172000;3;32
"351";199990;2011;"VOLVO";"S40";73608;NA;32
"352";89900;2007;"VOLVO";"C30";130000;2;32
"353";89990;2005;"VOLVO";"V50";98274;NA;32
"354";349900;2015;"VOLVO";"V40";11000;NA;32
"355";376900;2015;"VOLVO";"S60";1000;NA;33
"356";89995;2006;"VOLVO";"V50";198000;2,4;33
"357";289500;2010;"VOLVO";"XC60";37000;2;33
"358";95950;2007;"VOLVO";"S80";156950;3,2;33
"359";79900;2005;"VOLVO";"S60";160000;2;33
"360";239000;2014;"VOLVO";"V40";74000;NA;33
"361";359852;2015;"VOLVO";"S60";7000;NA;33
"362";299990;2014;"VOLVO";"V40";21000;NA;33
"363";159950;2012;"VOLVO";"S40";89000;2;33
"364";524950;2015;"VOLVO";"XC60";5973;NA;33
"365";539900;2015;"VOLVO";"XC60";1050;NA;33
"366";376900;2015;"VOLVO";"S60";1000;NA;34
"367";509900;2015;"VOLVO";"S60";2900;NA;34
"368";359900;2015;"VOLVO";"V40";1100;NA;34
"369";369900;2015;"VOLVO";"V40";1050;NA;34
"370";229950;2010;"VOLVO";"XC60";74000;2,4;34
"371";169900;2011;"VOLVO";"S60";92136;NA;34
"372";609900;2015;"VOLVO";"XC60";2050;NA;34
"373";295950;2015;"VOLVO";"S60";13013;NA;34
"374";89995;2008;"VOLVO";"S40";164500;2;34
"375";59990;2005;"VOLVO";"S60";149000;2;34
"376";79950;2004;"VOLVO";"XC90";274450;2,5;34
"377";376900;2015;"VOLVO";"S60";1000;NA;35
"378";695900;2015;"VOLVO";"XC60";7400;NA;35
"379";549950;2015;"VOLVO";"XC60";NA;2;35
"380";359950;2015;"VOLVO";"V40";NA;1,6;35
"381";359950;2015;"VOLVO";"V40";NA;1,6;35
"382";299950;2015;"VOLVO";"V40";NA;1,6;35
"383";369950;2015;"VOLVO";"V40";NA;2;35
"384";369950;2015;"VOLVO";"V40";NA;2;35
"385";369950;2015;"VOLVO";"V40";NA;2;35
"386";369950;2015;"VOLVO";"V40";NA;2;35
"387";379950;2015;"VOLVO";"V40";NA;1,6;35
"388";376900;2015;"VOLVO";"S60";1000;NA;36
"389";605900;2015;"VOLVO";"XC60";3400;NA;36
"390";109950;2008;"VOLVO";"C30";139000;2,5;36
"391";49000;2005;"VOLVO";"S40";271680;NA;36
"392";399750;2015;"VOLVO";"S60";7996;NA;36
"393";399750;2015;"VOLVO";"S60";3756;NA;36
"394";379900;2015;"VOLVO";"V40";1100;NA;36
"395";359900;2015;"VOLVO";"V40";1050;NA;36
"396";369990;2014;"VOLVO";"S60";13500;2;36
"397";109950;2010;"VOLVO";"S40";109000;2;36
"398";589900;2015;"VOLVO";"XC60";4000;NA;36
"399";376900;2015;"VOLVO";"S60";1000;NA;37
"400";309750;2015;"VOLVO";"V40";3145;NA;37
"401";329750;2015;"VOLVO";"S60";17782;NA;37
"402";359750;2015;"VOLVO";"V40";6250;NA;37
"403";359900;2015;"VOLVO";"V40";4200;NA;37
"404";369900;2015;"VOLVO";"V40";1100;NA;37
"405";99990;2007;"VOLVO";"S40";130000;2,4;37
"406";149950;2010;"VOLVO";"S40";74637;NA;37
"407";249900;2010;"VOLVO";"XC60";131107;NA;37
"408";84900;2005;"VOLVO";"XC70";170000;2,5;37
"409";199950;2011;"VOLVO";"S40";49500;1,6;37
"410";376900;2015;"VOLVO";"S60";1000;NA;38
"411";99990;2008;"VOLVO";"S40";155000;2;38
"412";136950;2009;"VOLVO";"S40";98000;2;38
"413";299900;2012;"VOLVO";"V40";71000;2;38
"414";109890;2005;"VOLVO";"XC90";192550;2,5;38
"415";344900;2015;"VOLVO";"V40";NA;NA;38
"416";524900;2015;"VOLVO";"V60";NA;NA;38
"417";359000;2015;"VOLVO";"S60";5800;1,6;38
"418";319000;2015;"VOLVO";"V40";7800;1,6;38
"419";489000;2014;"VOLVO";"XC60";52000;2,4;38
"420";289950;2012;"VOLVO";"XC60";58000;NA;38
"421";376900;2015;"VOLVO";"S60";1000;NA;39
"422";259750;2010;"VOLVO";"XC60";96761;NA;39
"423";399900;2014;"VOLVO";"S60";7200;NA;39
"424";105950;2004;"VOLVO";"XC90";73955;2,5;39
"425";389902;2015;"VOLVO";"S60";101;NA;39
"426";119900;2010;"VOLVO";"S40";120350;2;39
"427";399000;2014;"VOLVO";"S60";29700;2,4;39
"428";399900;2015;"VOLVO";"S60";620;NA;39
"429";399900;2015;"VOLVO";"S60";2100;NA;39
"430";477900;2015;"VOLVO";"V40";450;NA;39
"431";375900;2015;"VOLVO";"V40";500;NA;39
"432";376900;2015;"VOLVO";"S60";1000;NA;40
"433";429950;2015;"VOLVO";"V40";NA;2;40
"434";99900;2008;"VOLVO";"S80";158000;NA;40
"435";334900;2015;"VOLVO";"V40";11000;NA;40
"436";309750;2015;"VOLVO";"S60";6998;NA;40
"437";369750;2015;"VOLVO";"S60";6145;NA;40
"438";239000;2009;"VOLVO";"XC60";110000;2,4;40
"439";219000;2012;"VOLVO";"S60";86500;1,6;40
"440";69950;2002;"VOLVO";"S60";192000;NA;40
"441";89950;2007;"VOLVO";"S40";132253;NA;40
"442";199900;2011;"VOLVO";"S60";76300;NA;40
"443";376900;2015;"VOLVO";"S60";1000;NA;41
