"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"190";67289;NA;"SUV";NA;NA;2;18
"191";NA;NA;"SUV";NA;NA;2;18
"192";NA;NA;"SUV";NA;NA;2;18
"193";NA;NA;"SUV";NA;NA;2;18
"194";NA;NA;"SUV";NA;NA;2;18
"195";NA;NA;"SUV";NA;NA;3,6;18
"196";NA;NA;"SUV";NA;NA;2;18
"197";NA;NA;"SUV";NA;NA;6,6;18
"198";NA;NA;"Sedan";NA;NA;2;18
"199";149990;2009;"SUBARU";"FORESTER";170000;2,5;19
"200";NA;NA;"Sedan";NA;NA;2,5;19
"201";NA;NA;"SUV";NA;NA;2;19
"202";NA;NA;"SUV";NA;NA;2;19
"203";NA;NA;"SUV";NA;NA;2;19
"204";NA;NA;"SUV";NA;NA;2;19
"205";NA;NA;"SUV";NA;NA;2;19
"206";NA;NA;"SUV";NA;NA;2;19
"207";NA;NA;"SUV";NA;NA;2;19
"208";NA;NA;"SUV";NA;NA;2,5;19
"209";NA;NA;"SUV";NA;NA;2,5;19
"210";149990;2009;"SUBARU";"FORESTER";170000;2,5;20
"211";NA;NA;"SUV";NA;NA;2,5;20
"212";NA;NA;"SUV";NA;NA;2,5;20
"213";149990;2009;"SUBARU";"FORESTER";170000;2,5;21
"214";NA;NA;"SUV";NA;NA;2,5;21
"215";NA;NA;"SUV";NA;NA;2,5;21
"216";149990;2009;"SUBARU";"FORESTER";170000;2,5;22
"217";NA;NA;"SUV";NA;NA;2,5;22
"218";NA;NA;"SUV";NA;NA;2,5;22
"219";149990;2009;"SUBARU";"FORESTER";170000;2,5;23
"220";NA;NA;"SUV";NA;NA;2,5;23
"221";NA;NA;"SUV";NA;NA;2,5;23
"222";149990;2009;"SUBARU";"FORESTER";170000;2,5;24
"223";NA;NA;"SUV";NA;NA;2,5;24
"224";NA;NA;"SUV";NA;NA;2,5;24
"225";149990;2009;"SUBARU";"FORESTER";170000;2,5;25
"226";NA;NA;"SUV";NA;NA;2,5;25
"227";NA;NA;"SUV";NA;NA;2,5;25
"228";149990;2009;"SUBARU";"FORESTER";170000;2,5;26
"229";NA;NA;"SUV";NA;NA;2,5;26
"230";NA;NA;"SUV";NA;NA;2,5;26
"231";149990;2009;"SUBARU";"FORESTER";170000;2,5;27
"232";NA;NA;"SUV";NA;NA;2,5;27
"233";NA;NA;"SUV";NA;NA;2,5;27
"234";149990;2009;"SUBARU";"FORESTER";170000;2,5;28
"235";NA;NA;"SUV";NA;NA;2,5;28
"236";NA;NA;"SUV";NA;NA;2,5;28
"237";149990;2009;"SUBARU";"FORESTER";170000;2,5;29
"238";NA;NA;"SUV";NA;NA;2,5;29
"239";NA;NA;"SUV";NA;NA;2,5;29
"240";149990;2009;"SUBARU";"FORESTER";170000;2,5;30
"241";NA;NA;"SUV";NA;NA;2,5;30
"242";NA;NA;"SUV";NA;NA;2,5;30
